job_city,job_industry,job_type,job_fed_contractor,job_equal_opp_employer,job_ownership,job_req_any,job_req_communication,job_req_education,job_req_min_experience,job_req_computer,job_req_organization,job_req_school,received_callback,firstname,race,gender,years_college,college_degree,honors,worked_during_school,years_experience,computer_skills,special_skills,volunteer,military,employment_holes,has_email_address,resume_quality
Boston,transportation_communication,retail_sales,0,0,private,0,0,0,Unknown,0,0,none_listed,0,Brendan,white,m,4,1,0,1,8,1,0,0,0,0,0,low
Boston,business_and_personal_service,sales_rep,0,1,private,1,1,1,2,0,0,some_college,0,Rasheed,black,m,4,1,0,0,13,0,0,0,0,1,0,low
Boston,other_service,secretary,0,0,private,1,1,0,Unknown,0,0,none_listed,1,Kristen,white,f,4,1,0,1,9,1,0,1,0,0,1,high
Chicago,manufacturing,secretary,0,1,unknown,1,0,0,Unknown,1,1,none_listed,0,Lakisha,black,f,3,0,0,0,6,1,1,1,0,1,1,high
Chicago,business_and_personal_service,clerical,0,1,unknown,1,1,0,Unknown,0,0,none_listed,0,Sarah,white,f,4,1,0,1,3,1,1,1,0,0,1,high
Boston,wholesale_and_retail_trade,retail_sales,0,0,unknown,1,0,0,2,0,0,none_listed,0,Tremayne,black,m,4,1,0,1,2,1,0,1,1,0,1,high
Chicago,other_service,secretary,0,0,unknown,1,0,0,Unknown,0,0,none_listed,0,Latonya,black,f,4,1,0,0,6,1,0,0,0,1,0,low
Boston,other_service,secretary,0,0,nonprofit,0,0,0,Unknown,0,0,none_listed,0,Emily,white,f,3,0,0,0,1,1,1,0,0,1,0,low
Chicago,other_service,secretary,0,0,unknown,1,1,0,Unknown,1,1,none_listed,0,Aisha,black,f,2,0,0,0,9,1,0,0,0,1,0,low
Boston,wholesale_and_retail_trade,sales_rep,0,0,private,0,0,0,Unknown,0,0,none_listed,0,Jermaine,black,m,4,1,0,1,6,1,0,0,0,0,0,low
Chicago,manufacturing,secretary,0,1,private,1,1,0,some,0,0,none_listed,0,Latoya,black,f,4,1,0,1,6,1,0,1,0,0,1,high
Boston,other_service,sales_rep,0,0,unknown,0,0,0,Unknown,0,0,none_listed,0,Tanisha,black,f,4,1,0,1,6,1,0,1,0,1,1,high
Boston,other_service,clerical,0,0,unknown,0,0,0,Unknown,0,0,none_listed,1,Emily,white,f,4,1,0,1,9,1,0,1,0,1,1,high
Chicago,business_and_personal_service,secretary,0,1,private,1,0,0,5,1,0,none_listed,0,Anne,white,f,3,0,0,0,8,1,0,1,0,1,1,high
Boston,manufacturing,secretary,0,0,unknown,0,0,0,Unknown,0,0,none_listed,0,Sarah,white,f,3,0,0,0,2,1,1,0,0,1,0,low
Chicago,manufacturing,secretary,0,1,private,0,0,0,Unknown,0,0,none_listed,0,Carrie,white,f,4,1,0,0,6,0,0,0,0,0,0,low
Chicago,business_and_personal_service,secretary,0,1,private,1,0,0,Unknown,1,1,none_listed,0,Allison,white,f,4,1,0,1,5,1,1,0,0,0,1,high
Boston,other_service,clerical,0,0,unknown,0,0,0,Unknown,0,0,none_listed,0,Latoya,black,f,3,0,1,1,26,1,1,1,0,1,1,high
Boston,manufacturing,sales_rep,0,1,private,1,0,1,2,0,0,college,0,Rasheed,black,m,4,1,0,1,6,1,0,0,0,0,0,low
Chicago,wholesale_and_retail_trade,clerical,0,1,private,1,0,0,Unknown,1,0,none_listed,0,Ebony,black,f,4,1,0,1,11,1,0,1,0,0,1,high
Chicago,wholesale_and_retail_trade,secretary,0,1,unknown,1,0,0,Unknown,1,0,none_listed,0,Laurie,white,f,4,1,0,1,15,1,1,0,0,1,1,high
Chicago,business_and_personal_service,sales_rep,0,0,unknown,1,1,0,Unknown,0,0,none_listed,1,Allison,white,f,4,1,0,1,5,1,1,0,0,1,0,low
Boston,other_service,secretary,0,0,unknown,1,0,0,Unknown,1,0,none_listed,0,Tamika,black,f,4,1,0,0,11,1,1,0,0,1,0,low
Boston,other_service,secretary,0,1,nonprofit,1,0,1,5,0,0,college,0,Meredith,white,f,4,1,0,0,7,0,1,0,0,1,0,low
Boston,business_and_personal_service,clerical,0,0,private,1,0,0,some,0,0,none_listed,0,Sarah,white,f,3,0,0,0,4,1,1,0,0,1,0,low
Boston,transportation_communication,retail_sales,0,0,private,0,0,0,Unknown,0,0,none_listed,0,Latonya,black,f,4,1,0,0,10,1,0,1,0,1,1,high
Chicago,business_and_personal_service,secretary,0,0,private,1,1,0,Unknown,0,0,none_listed,1,Kenya,black,f,4,1,0,0,5,1,0,0,0,0,0,low
Chicago,business_and_personal_service,manager,1,0,private,1,0,0,some,0,0,none_listed,0,Ebony,black,f,4,1,0,1,4,0,1,1,1,0,1,high
Chicago,manufacturing,clerical,0,0,private,1,1,0,Unknown,0,0,none_listed,0,Lakisha,black,f,4,1,0,0,15,1,0,0,0,1,0,low
Chicago,finance_insurance_real_estate,clerical,0,1,private,1,0,0,some,1,0,none_listed,0,Lakisha,black,f,4,1,0,1,12,1,0,0,0,0,0,low
Chicago,other_service,clerical,0,0,unknown,0,0,0,Unknown,0,0,none_listed,1,Sarah,white,f,4,1,0,0,4,1,0,0,0,1,0,low
Chicago,business_and_personal_service,supervisor,0,1,unknown,1,0,1,10,1,0,some_college,1,Anne,white,f,4,1,0,1,11,1,1,1,1,0,1,high
Chicago,other_service,supervisor,0,0,nonprofit,1,0,0,3,0,0,none_listed,0,Kristen,white,f,4,1,0,1,14,1,0,0,0,1,1,high
Boston,other_service,secretary,0,0,private,1,1,0,Unknown,0,0,none_listed,0,Jill,white,f,3,0,0,1,5,0,1,0,0,1,0,low
Boston,transportation_communication,sales_rep,0,0,private,1,1,0,Unknown,0,0,none_listed,0,Latonya,black,f,4,1,0,1,6,1,0,0,0,0,0,low
Chicago,other_service,manager,0,0,nonprofit,1,0,0,some,0,0,none_listed,0,Kristen,white,f,3,0,0,1,4,1,0,1,1,0,1,high
Boston,business_and_personal_service,secretary,0,0,private,1,0,0,3,1,0,none_listed,0,Jill,white,f,3,0,0,1,13,1,1,0,0,1,0,high
Boston,wholesale_and_retail_trade,sales_rep,0,1,unknown,1,0,0,1,0,0,none_listed,0,Brad,white,m,4,1,0,1,2,1,0,1,1,0,1,high
Boston,business_and_personal_service,secretary,0,0,private,1,0,0,some,1,0,none_listed,0,Jill,white,f,3,0,0,0,4,1,1,0,0,1,0,low
Chicago,other_service,secretary,0,0,unknown,1,0,0,some,1,0,none_listed,0,Allison,white,f,3,0,0,1,8,1,0,0,0,0,0,low
Boston,other_service,sales_rep,0,0,unknown,1,0,1,Unknown,0,0,college,0,Kareem,black,m,4,1,0,1,6,1,0,0,0,0,0,low
Boston,business_and_personal_service,secretary,0,0,unknown,0,0,0,Unknown,0,0,none_listed,1,Laurie,white,f,2,0,0,0,16,1,1,0,0,1,1,high
Boston,manufacturing,retail_sales,0,0,private,1,0,0,1,1,0,none_listed,0,Greg,white,m,4,1,0,1,2,1,0,1,1,0,1,high
Boston,business_and_personal_service,sales_rep,0,0,private,0,0,0,Unknown,0,0,none_listed,0,Geoffrey,white,m,4,1,0,1,6,1,0,0,0,0,0,low
Chicago,wholesale_and_retail_trade,manager,0,0,unknown,1,0,0,2,0,0,none_listed,0,Ebony,black,f,0,0,0,0,4,1,1,0,0,1,0,low
Boston,business_and_personal_service,sales_rep,0,0,private,0,0,0,Unknown,0,0,none_listed,0,Meredith,white,f,4,1,0,0,7,0,0,0,0,1,0,low
Boston,manufacturing,sales_rep,1,0,private,1,0,0,1,0,0,none_listed,0,Brendan,white,m,4,1,0,1,2,1,0,1,1,0,1,high
Chicago,other_service,secretary,0,0,unknown,1,0,1,some,1,0,high_school_grad,0,Anne,white,f,4,1,0,1,6,1,0,0,0,0,0,low
Boston,other_service,secretary,0,1,nonprofit,1,0,1,5,0,0,college,0,Jill,white,f,4,1,0,1,5,1,1,1,0,0,1,high
Boston,manufacturing,sales_rep,0,0,private,0,0,0,Unknown,0,0,none_listed,0,Emily,white,f,4,1,0,1,6,1,0,0,0,0,0,low
Chicago,business_and_personal_service,secretary,0,0,private,0,0,0,Unknown,0,0,none_listed,0,Jamal,black,m,4,1,0,0,2,1,0,0,0,0,0,low
Chicago,business_and_personal_service,clerical,0,1,public,1,0,0,some,1,0,none_listed,0,Tamika,black,f,4,1,0,1,3,1,0,0,0,0,0,low
Chicago,other_service,secretary,0,0,unknown,1,1,0,Unknown,1,0,none_listed,0,Jill,white,f,3,0,0,0,8,1,0,0,0,1,0,low
Chicago,wholesale_and_retail_trade,secretary,0,1,unknown,1,0,0,Unknown,1,1,none_listed,0,Kristen,white,f,4,1,0,0,11,1,1,0,0,1,0,low
Chicago,manufacturing,retail_sales,0,0,private,0,0,0,Unknown,0,0,none_listed,0,Laurie,white,f,3,0,0,0,6,1,1,0,0,1,1,high
Chicago,business_and_personal_service,secretary,0,0,unknown,1,0,0,Unknown,1,0,none_listed,0,Meredith,white,f,4,1,0,1,2,1,0,0,0,1,0,low
Boston,business_and_personal_service,clerical,0,0,unknown,1,0,0,Unknown,1,0,none_listed,0,Sarah,white,f,3,0,1,1,26,1,1,1,0,1,1,high
Boston,wholesale_and_retail_trade,retail_sales,0,0,private,1,0,0,some,0,0,none_listed,0,Neil,white,m,4,1,0,1,8,1,0,1,0,0,1,high
Boston,other_service,clerical,0,0,unknown,1,0,0,some,0,0,none_listed,1,Jill,white,f,3,0,0,0,13,1,1,0,0,1,1,low
Boston,finance_insurance_real_estate,clerical,0,0,private,1,0,0,Unknown,1,0,none_listed,0,Lakisha,black,f,3,0,1,1,26,1,1,1,0,1,1,high
Boston,manufacturing,clerical,0,0,unknown,0,0,0,Unknown,0,0,none_listed,0,Kristen,white,f,3,0,0,1,16,1,1,1,0,0,1,high
Chicago,business_and_personal_service,secretary,0,1,private,1,0,0,Unknown,1,0,none_listed,1,Jill,white,f,4,1,0,0,10,1,1,1,0,1,1,high
Boston,transportation_communication,sales_rep,1,1,public,1,0,0,1,0,0,none_listed,0,Sarah,white,f,4,1,0,0,8,0,0,1,0,0,1,high
Chicago,other_service,secretary,0,0,unknown,1,0,0,2,1,0,none_listed,0,Anne,white,f,4,1,0,1,8,1,0,0,0,0,1,high
Boston,business_and_personal_service,secretary,0,0,private,1,0,0,Unknown,1,0,none_listed,0,Allison,white,f,3,0,0,1,13,1,1,0,0,0,0,low
Chicago,business_and_personal_service,secretary,0,0,private,1,0,0,2,1,0,none_listed,0,Allison,white,f,4,1,0,1,6,1,0,0,0,0,0,low
Boston,finance_insurance_real_estate,retail_sales,0,0,public,1,0,0,3,0,0,none_listed,0,Latonya,black,f,4,1,0,1,5,1,1,1,0,0,0,high
Chicago,other_service,secretary,0,0,unknown,1,0,0,Unknown,1,0,none_listed,0,Anne,white,f,4,1,0,1,11,1,0,1,0,0,1,high
Chicago,other_service,secretary,0,0,unknown,1,0,0,Unknown,1,0,none_listed,1,Tanisha,black,f,4,1,0,0,2,1,1,0,0,1,0,low
Chicago,business_and_personal_service,secretary,0,0,private,1,0,0,Unknown,1,0,none_listed,0,Emily,white,f,3,0,0,1,16,1,0,0,0,0,1,high
Boston,wholesale_and_retail_trade,sales_rep,1,0,public,0,0,0,Unknown,0,0,none_listed,0,Tanisha,black,f,4,1,0,1,6,1,0,0,0,0,0,low
Chicago,business_and_personal_service,secretary,0,0,public,1,0,0,Unknown,0,0,none_listed,0,Keisha,black,f,3,0,0,1,7,1,0,0,0,0,1,high
Boston,wholesale_and_retail_trade,retail_sales,0,0,private,0,0,0,Unknown,0,0,none_listed,0,Meredith,white,f,4,1,0,1,8,1,0,1,0,0,1,high
Chicago,wholesale_and_retail_trade,manager,1,1,private,0,0,0,Unknown,0,0,none_listed,0,Laurie,white,f,4,1,0,1,5,0,1,1,0,0,1,high
Boston,other_service,sales_rep,0,0,private,1,0,0,3,0,0,none_listed,0,Kenya,black,f,4,1,0,0,7,0,0,0,0,1,0,low
Boston,other_service,retail_sales,0,0,unknown,1,0,0,Unknown,0,0,none_listed,0,Lakisha,black,f,4,1,0,1,2,1,0,1,1,0,1,high
Boston,other_service,secretary,0,0,private,1,0,0,Unknown,1,0,none_listed,0,Anne,white,f,3,0,0,0,4,1,1,0,0,1,0,low
Boston,manufacturing,sales_rep,0,0,private,1,0,1,2,0,0,some_college,0,Tanisha,black,f,4,1,0,1,6,1,0,0,0,0,0,low
Boston,transportation_communication,sales_rep,0,0,private,1,1,0,some,0,0,none_listed,0,Ebony,black,f,4,1,0,1,8,1,0,0,0,0,0,low
Chicago,wholesale_and_retail_trade,secretary,0,0,public,1,0,0,2,1,0,none_listed,0,Emily,white,f,4,1,0,0,4,1,0,0,0,1,0,low
Boston,wholesale_and_retail_trade,retail_sales,0,0,private,1,0,0,some,0,0,none_listed,0,Geoffrey,white,m,4,1,0,1,2,1,0,1,1,0,1,high
Boston,other_service,sales_rep,0,0,unknown,0,0,0,Unknown,0,0,none_listed,0,Neil,white,m,4,1,0,1,8,1,0,1,0,0,1,high
Boston,finance_insurance_real_estate,secretary,0,0,private,1,0,0,Unknown,1,0,none_listed,0,Keisha,black,f,3,0,0,0,4,1,1,0,0,1,0,low
Chicago,other_service,secretary,0,1,nonprofit,1,0,1,5,1,0,college,0,Tamika,black,f,4,1,0,1,5,1,0,0,0,0,0,low
Boston,other_service,clerical,0,1,unknown,1,0,0,Unknown,1,0,none_listed,0,Allison,white,f,3,0,0,1,5,0,1,0,0,1,0,low
Chicago,business_and_personal_service,secretary,0,0,private,1,0,0,some,0,0,none_listed,0,Keisha,black,f,4,1,0,1,5,1,0,0,0,0,1,high
Boston,business_and_personal_service,sales_rep,1,1,private,1,0,0,1,0,0,none_listed,0,Geoffrey,white,m,4,1,0,1,6,1,0,0,0,0,0,low
Chicago,wholesale_and_retail_trade,clerical,0,0,unknown,1,0,0,Unknown,0,1,none_listed,0,Matthew,white,m,4,1,1,1,4,0,1,1,0,1,1,high
Chicago,finance_insurance_real_estate,clerical,1,0,public,1,0,0,Unknown,1,0,none_listed,0,Tamika,black,f,4,1,0,1,4,1,0,0,0,0,0,low
Chicago,business_and_personal_service,secretary,0,0,private,1,0,0,Unknown,1,0,none_listed,0,Latonya,black,f,3,0,0,1,4,1,0,1,0,1,1,high
Chicago,business_and_personal_service,clerical,0,1,public,1,0,0,some,1,0,none_listed,0,Emily,white,f,4,1,0,0,4,1,0,0,0,1,0,low
Chicago,manufacturing,manager,0,0,private,0,0,0,Unknown,0,0,none_listed,0,Jay,white,m,2,0,0,1,3,0,1,1,0,0,1,high
Chicago,business_and_personal_service,secretary,0,0,private,1,0,0,Unknown,1,0,none_listed,0,Latonya,black,f,4,1,0,1,7,1,0,0,0,0,0,low
Chicago,other_service,clerical,0,1,private,1,0,1,some,1,0,some_college,0,Anne,white,f,4,1,0,1,6,1,0,1,0,0,1,high
Boston,business_and_personal_service,clerical,0,0,private,1,0,0,Unknown,1,0,none_listed,0,Anne,white,f,3,0,0,0,2,0,1,0,0,1,0,low
Chicago,other_service,manager,0,0,unknown,1,1,0,Unknown,1,0,none_listed,0,Kenya,black,f,3,0,0,1,5,1,0,0,0,0,1,high
Chicago,other_service,secretary,1,1,nonprofit,1,0,1,3,1,0,some_college,0,Ebony,black,f,3,0,0,1,5,1,0,1,0,0,1,high
Boston,other_service,retail_sales,0,0,private,0,0,0,Unknown,0,0,none_listed,0,Meredith,white,f,4,1,0,0,13,1,0,0,0,0,0,low
Chicago,wholesale_and_retail_trade,retail_sales,0,0,unknown,0,0,0,Unknown,0,0,none_listed,0,Meredith,white,f,4,1,0,0,6,0,0,0,0,1,0,low
Boston,business_and_personal_service,supervisor,0,0,unknown,1,0,0,Unknown,1,0,none_listed,0,Emily,white,f,2,0,0,0,16,1,1,0,0,1,1,high
Boston,business_and_personal_service,sales_rep,0,0,private,1,0,0,some,0,0,none_listed,0,Jay,white,m,4,1,0,1,8,1,0,1,0,0,1,high
Chicago,finance_insurance_real_estate,manager,0,0,unknown,1,1,0,Unknown,1,0,none_listed,0,Emily,white,f,3,0,0,0,8,1,0,0,0,1,0,low
Chicago,other_service,secretary,0,1,nonprofit,1,0,1,2,0,0,college,0,Allison,white,f,4,1,0,1,5,1,0,1,0,0,1,high
Chicago,finance_insurance_real_estate,secretary,0,0,private,1,0,1,1,1,0,college,0,Anne,white,f,4,1,0,1,13,1,0,0,0,1,0,low
Boston,wholesale_and_retail_trade,sales_rep,0,1,private,1,0,1,Unknown,0,0,college,0,Kenya,black,f,4,1,0,1,8,1,0,1,0,0,1,high
Chicago,other_service,manager,0,0,unknown,1,0,0,Unknown,1,0,none_listed,0,Emily,white,f,4,1,0,1,6,1,0,0,0,0,0,low
Boston,other_service,retail_sales,0,0,unknown,1,0,0,3,0,0,none_listed,0,Kareem,black,m,4,1,0,1,6,1,0,0,0,0,0,low
Boston,wholesale_and_retail_trade,sales_rep,1,1,public,1,0,0,0,1,0,none_listed,0,Kareem,black,m,4,1,0,1,2,1,0,1,1,0,1,high
Chicago,other_service,secretary,0,0,unknown,1,0,0,Unknown,1,0,none_listed,0,Kenya,black,f,3,0,0,0,7,1,0,1,0,1,1,high
Chicago,other_service,secretary,0,0,unknown,1,0,0,Unknown,1,0,none_listed,0,Lakisha,black,f,4,1,0,1,5,1,0,1,0,0,1,high
Chicago,wholesale_and_retail_trade,manager,0,0,unknown,1,0,0,2,0,0,none_listed,0,Neil,white,m,4,1,0,1,4,0,1,1,0,0,1,high
Boston,business_and_personal_service,supervisor,0,0,private,0,0,0,Unknown,0,0,none_listed,0,Tanisha,black,f,3,0,0,0,18,1,1,1,0,1,1,high
Boston,other_service,sales_rep,0,0,unknown,1,0,1,Unknown,0,0,college,0,Kristen,white,f,4,1,0,0,7,0,0,0,0,1,0,low
Chicago,business_and_personal_service,manager,0,1,public,1,0,1,Unknown,1,0,college,0,Laurie,white,f,4,1,0,0,6,1,0,0,0,0,0,low
Chicago,business_and_personal_service,secretary,0,0,unknown,1,0,0,Unknown,1,1,none_listed,1,Carrie,white,f,4,1,0,1,10,1,1,0,0,0,1,high
Boston,finance_insurance_real_estate,secretary,0,1,private,1,0,1,1,1,0,college,0,Allison,white,f,3,0,0,0,13,1,1,0,0,1,1,low
Boston,business_and_personal_service,secretary,0,0,private,1,0,0,Unknown,1,0,none_listed,0,Lakisha,black,f,4,1,0,0,7,0,1,0,0,1,0,low
Chicago,other_service,secretary,0,0,unknown,1,1,0,Unknown,1,0,none_listed,0,Anne,white,f,4,1,0,1,21,1,1,0,0,1,1,high
Chicago,business_and_personal_service,supervisor,0,1,private,1,0,0,2,0,0,none_listed,0,Keisha,black,f,4,1,0,1,5,1,0,1,0,0,1,high
Chicago,finance_insurance_real_estate,secretary,0,1,unknown,1,0,0,5,1,0,none_listed,0,Laurie,white,f,3,0,0,1,6,1,0,1,0,0,1,high
Chicago,other_service,secretary,0,0,unknown,1,0,0,some,1,0,none_listed,0,Kristen,white,f,4,1,0,1,7,1,1,1,0,0,1,high
Chicago,wholesale_and_retail_trade,secretary,0,1,unknown,1,0,0,Unknown,1,1,none_listed,0,Sarah,white,f,4,1,0,1,11,1,1,1,0,1,1,high
Boston,wholesale_and_retail_trade,retail_sales,0,0,private,1,0,1,2,0,0,some_college,0,Lakisha,black,f,4,1,0,0,13,1,0,0,0,0,0,low
Chicago,other_service,secretary,0,1,unknown,1,0,0,3,1,0,none_listed,0,Tamika,black,f,4,1,0,0,6,1,0,0,0,0,0,low
Chicago,manufacturing,secretary,0,1,public,1,1,0,some,1,0,none_listed,0,Tyrone,black,m,4,1,0,1,12,1,0,1,0,1,1,high
Boston,other_service,clerical,0,0,unknown,0,0,0,Unknown,0,0,none_listed,0,Tanisha,black,f,3,0,0,0,4,1,1,0,0,1,0,low
Chicago,business_and_personal_service,clerical,0,1,nonprofit,1,0,0,Unknown,1,0,none_listed,0,Tamika,black,f,4,1,0,1,5,1,0,1,0,0,1,high
Boston,finance_insurance_real_estate,clerical,0,0,unknown,0,0,0,Unknown,0,0,none_listed,0,Sarah,white,f,3,0,0,1,16,1,1,1,0,0,1,high
Boston,business_and_personal_service,secretary,0,0,private,1,0,0,some,0,0,none_listed,0,Ebony,black,f,3,0,0,1,7,1,1,0,0,1,0,low
Boston,other_service,sales_rep,0,0,unknown,0,0,0,Unknown,0,0,none_listed,0,Matthew,white,m,4,1,0,0,7,0,0,0,0,1,0,low
Boston,business_and_personal_service,manager,0,1,private,1,0,0,Unknown,0,1,none_listed,0,Anne,white,f,4,1,0,0,8,1,0,0,0,0,0,low
Boston,business_and_personal_service,clerical,0,0,private,1,0,0,Unknown,1,0,none_listed,1,Keisha,black,f,3,0,1,1,26,1,1,1,0,1,1,high
Chicago,wholesale_and_retail_trade,manager,0,0,unknown,1,0,0,some,0,0,none_listed,0,Carrie,white,f,4,1,0,1,5,0,1,0,0,0,0,low
Boston,wholesale_and_retail_trade,manager,0,0,private,1,0,0,2,0,0,none_listed,0,Tremayne,black,m,4,1,0,1,2,1,0,1,1,0,1,high
Chicago,business_and_personal_service,sales_rep,0,1,unknown,0,0,0,Unknown,0,0,none_listed,1,Tanisha,black,f,3,0,0,1,11,1,1,0,0,1,0,low
Chicago,other_service,secretary,0,1,unknown,1,1,0,Unknown,1,1,none_listed,0,Jill,white,f,3,0,0,0,7,1,1,1,0,1,1,high
Boston,business_and_personal_service,sales_rep,0,0,private,0,0,0,Unknown,0,0,none_listed,0,Anne,white,f,4,1,0,1,8,1,0,1,0,0,1,high
Chicago,business_and_personal_service,secretary,0,0,unknown,1,0,0,Unknown,1,0,none_listed,0,Emily,white,f,3,0,0,1,3,1,0,1,1,0,1,high
Chicago,other_service,secretary,0,1,unknown,1,0,1,3,1,0,college,0,Anne,white,f,4,1,0,1,6,1,0,1,0,1,1,high
Boston,business_and_personal_service,secretary,0,0,unknown,1,0,0,Unknown,1,0,none_listed,0,Jill,white,f,3,0,1,1,26,1,1,1,0,1,1,high
Chicago,wholesale_and_retail_trade,manager,0,0,private,1,1,0,some,0,0,none_listed,1,Latoya,black,f,4,1,0,1,6,0,0,1,0,1,1,high
Boston,business_and_personal_service,sales_rep,0,0,private,0,0,0,Unknown,0,0,none_listed,0,Jermaine,black,m,4,1,0,1,2,1,0,1,1,0,1,high
Chicago,other_service,secretary,1,0,private,0,0,0,Unknown,0,0,none_listed,0,Lakisha,black,f,4,1,0,0,12,1,0,1,0,1,1,high
Chicago,business_and_personal_service,secretary,0,0,private,1,0,0,some,1,0,none_listed,0,Aisha,black,f,4,1,0,1,5,1,0,1,0,1,1,high
Chicago,other_service,sales_rep,0,0,unknown,1,0,0,1,0,0,none_listed,0,Kristen,white,f,4,1,0,0,7,1,0,1,0,1,1,high
Boston,wholesale_and_retail_trade,retail_sales,0,0,private,0,0,0,Unknown,0,0,none_listed,0,Jamal,black,m,4,1,0,0,7,0,0,0,0,1,0,low
Chicago,manufacturing,secretary,1,1,public,1,1,0,Unknown,1,1,none_listed,0,Allison,white,f,3,0,0,0,6,1,1,1,0,1,1,high
Chicago,finance_insurance_real_estate,manager,0,1,public,1,0,0,some,1,1,none_listed,0,Sarah,white,f,4,1,0,1,9,1,0,1,0,1,1,high
Chicago,other_service,sales_rep,0,0,unknown,0,0,0,Unknown,0,0,none_listed,1,Lakisha,black,f,4,1,0,1,5,1,1,1,0,0,1,high
Boston,wholesale_and_retail_trade,manager,1,1,public,1,0,1,3,0,0,some_college,0,Anne,white,f,4,1,0,1,14,1,1,1,0,0,0,high
Chicago,other_service,secretary,0,0,unknown,1,0,0,some,1,0,none_listed,0,Allison,white,f,4,1,0,0,4,1,1,0,0,1,0,low
Boston,wholesale_and_retail_trade,sales_rep,0,0,private,1,0,0,some,0,0,none_listed,0,Brad,white,m,4,1,0,0,7,0,0,0,0,1,0,low
Chicago,wholesale_and_retail_trade,secretary,0,0,private,1,0,0,some,1,0,none_listed,0,Tanisha,black,f,3,0,0,1,5,1,0,1,0,0,0,low
Chicago,finance_insurance_real_estate,secretary,0,0,private,1,0,0,Unknown,1,0,none_listed,0,Anne,white,f,4,1,0,0,4,1,0,0,0,1,0,low
Chicago,finance_insurance_real_estate,secretary,0,0,private,0,0,0,Unknown,0,0,none_listed,0,Tamika,black,f,3,0,0,1,5,1,0,1,0,0,1,high
Chicago,wholesale_and_retail_trade,retail_sales,0,0,private,1,0,1,Unknown,0,0,college,0,Emily,white,f,1,0,0,0,4,1,1,1,0,0,1,high
Chicago,business_and_personal_service,clerical,0,1,private,1,0,0,some,1,0,none_listed,0,Kenya,black,f,4,1,0,1,6,1,1,1,0,0,1,high
Boston,business_and_personal_service,sales_rep,0,0,unknown,1,0,0,some,0,0,none_listed,0,Keisha,black,f,4,1,0,0,7,0,0,0,0,1,0,low
Chicago,finance_insurance_real_estate,secretary,0,0,private,1,0,0,Unknown,1,0,none_listed,0,Allison,white,f,4,1,0,1,6,1,0,0,0,0,0,low
Chicago,other_service,secretary,0,0,unknown,1,1,0,Unknown,1,0,none_listed,1,Laurie,white,f,3,0,0,1,9,1,0,1,0,1,1,high
Boston,business_and_personal_service,sales_rep,0,0,private,1,0,1,3,0,0,some_college,0,Tamika,black,f,4,1,0,1,2,1,0,1,1,0,1,high
Chicago,business_and_personal_service,retail_sales,0,1,unknown,0,0,0,Unknown,0,0,none_listed,0,Hakim,black,m,2,0,0,0,3,0,0,0,0,1,0,low
Chicago,other_service,secretary,0,1,unknown,1,0,0,Unknown,1,0,none_listed,0,Emily,white,f,4,1,0,1,4,1,1,0,0,0,1,high
Chicago,other_service,secretary,0,0,unknown,1,0,1,Unknown,1,0,college,0,Lakisha,black,f,3,0,0,0,6,1,0,0,0,1,0,low
Chicago,business_and_personal_service,sales_rep,0,1,unknown,0,0,0,Unknown,0,0,none_listed,0,Kareem,black,m,4,1,0,0,10,0,1,0,0,1,1,high
Chicago,business_and_personal_service,secretary,0,0,unknown,1,0,0,3,1,0,none_listed,0,Carrie,white,f,4,1,0,1,6,1,1,0,0,0,1,high
Chicago,finance_insurance_real_estate,retail_sales,0,1,private,1,1,0,Unknown,1,0,none_listed,0,Kenya,black,f,3,0,0,1,11,1,0,1,0,1,1,high
Chicago,other_service,secretary,0,0,unknown,1,0,0,some,1,0,none_listed,0,Anne,white,f,4,1,0,0,4,1,0,0,0,1,0,low
Chicago,business_and_personal_service,secretary,0,1,private,1,0,0,Unknown,1,0,none_listed,0,Lakisha,black,f,2,0,0,0,14,0,0,0,0,0,0,low
Chicago,business_and_personal_service,retail_sales,0,1,private,1,1,0,1,0,0,none_listed,0,Aisha,black,f,4,1,0,0,12,1,0,0,0,1,0,low
Chicago,manufacturing,clerical,1,0,private,1,0,0,Unknown,1,0,none_listed,0,Aisha,black,f,4,1,1,1,5,1,0,0,0,1,1,high
Boston,other_service,sales_rep,0,0,unknown,0,0,0,Unknown,0,0,none_listed,0,Brett,white,m,4,1,0,1,6,1,0,0,0,0,0,low
Boston,wholesale_and_retail_trade,retail_sales,0,1,unknown,1,0,0,Unknown,0,0,none_listed,0,Latoya,black,f,4,1,0,0,20,0,0,1,0,0,0,high
Chicago,manufacturing,clerical,1,0,private,1,0,0,Unknown,1,0,none_listed,0,Tanisha,black,f,4,1,0,0,5,1,0,0,0,1,0,low
Chicago,other_service,secretary,0,0,nonprofit,0,0,0,Unknown,0,0,none_listed,0,Emily,white,f,4,1,0,1,6,1,0,0,0,0,0,low
Chicago,manufacturing,manager,0,0,private,1,0,0,some,0,0,none_listed,0,Brett,white,m,0,0,0,0,6,1,1,0,0,0,0,low
Chicago,business_and_personal_service,secretary,0,0,private,1,0,1,Unknown,1,0,college,0,Tanisha,black,f,4,1,0,0,4,1,0,0,0,1,0,low
Boston,wholesale_and_retail_trade,sales_rep,0,0,unknown,1,0,0,Unknown,0,0,none_listed,0,Kristen,white,f,4,1,0,1,7,1,1,1,1,0,1,high
